Zipcode,ZipCodeType,City,State,LocationType,Lat,Long,Location,Region,TaxReturnsFiled,EstimatedPopulation,TotalWages
50075,STANDARD,ELLSWORTH,IA,PRIMARY,42.31,-93.58,NA-US-IA-ELLSWORTH,Midwest,399,723,"12,412,313.00"
70668,STANDARD,VINTON,LA,PRIMARY,30.19,-93.58,NA-US-LA-VINTON,South,"2,581","4,689","84,434,010.00"
56069,STANDARD,MONTGOMERY,MN,PRIMARY,44.43,-93.58,NA-US-MN-MONTGOMERY,Midwest,"2,174","3,792","74,771,034.00"
55340,STANDARD,HAMEL,MN,PRIMARY,45.07,-93.58,NA-US-MN-HAMEL,Midwest,"2,996","5,637","312,063,798.00"
55361,PO BOX,MINNETONKA BEACH,MN,PRIMARY,44.93,-93.58,NA-US-MN-MINNETONKA BEACH,Midwest,,,
64673,STANDARD,PRINCETON,MO,PRIMARY,40.39,-93.58,NA-US-MO-PRINCETON,Midwest,"1,047","1,902","25,771,740.00"
65604,STANDARD,ASH GROVE,MO,PRIMARY,37.31,-93.58,NA-US-MO-ASH GROVE,Midwest,"1,577","2,992","51,543,706.00"
71802,PO BOX,HOPE,AR,PRIMARY,33.66,-93.59,NA-US-AR-HOPE,South,707,"1,245","16,389,258.00"
71801,STANDARD,HOPE,AR,PRIMARY,33.66,-93.59,NA-US-AR-HOPE,South,"5,882","10,772","146,843,149.00"
72827,STANDARD,BLUFFTON,AR,PRIMARY,34.89,-93.59,NA-US-AR-BLUFFTON,South,,,
50248,STANDARD,STORY CITY,IA,PRIMARY,42.18,-93.59,NA-US-IA-STORY CITY,Midwest,"2,127","3,788","79,861,615.00"
50275,STANDARD,WOODBURN,IA,PRIMARY,41.01,-93.59,NA-US-IA-WOODBURN,Midwest,,,
55748,STANDARD,HILL CITY,MN,PRIMARY,46.98,-93.59,NA-US-MN-HILL CITY,Midwest,648,"1,139","17,149,703.00"
55371,STANDARD,PRINCETON,MN,PRIMARY,45.57,-93.59,NA-US-MN-PRINCETON,Midwest,"7,498","13,602","287,586,341.00"
55398,STANDARD,ZIMMERMAN,MN,PRIMARY,45.44,-93.59,NA-US-MN-ZIMMERMAN,Midwest,"6,779","12,919","317,342,540.00"
55323,PO BOX,CRYSTAL BAY,MN,PRIMARY,44.97,-93.59,NA-US-MN-CRYSTAL BAY,Midwest,,,
64679,STANDARD,SPICKARD,MO,PRIMARY,40.24,-93.59,NA-US-MO-SPICKARD,Midwest,330,594,"7,145,870.00"
50449,STANDARD,KLEMME,IA,PRIMARY,43,-93.6,NA-US-IA-KLEMME,Midwest,358,635,"8,049,533.00"
50421,STANDARD,BELMOND,IA,PRIMARY,42.84,-93.6,NA-US-IA-BELMOND,Midwest,"1,428","2,593","41,823,191.00"
50438,STANDARD,GARNER,IA,PRIMARY,43.09,-93.6,NA-US-IA-GARNER,Midwest,"1,929","3,568","63,080,801.00"
50124,STANDARD,HUXLEY,IA,PRIMARY,41.89,-93.6,NA-US-IA-HUXLEY,Midwest,"1,561","3,036","74,280,364.00"
50021,STANDARD,ANKENY,IA,PRIMARY,41.72,-93.6,NA-US-IA-ANKENY,Midwest,"10,422","18,872","560,127,366.00"
50231,PO BOX,RANDALL,IA,PRIMARY,42.23,-93.6,NA-US-IA-RANDALL,Midwest,,,
50101,STANDARD,GALT,IA,PRIMARY,42.69,-93.6,NA-US-IA-GALT,Midwest,,,
50103,STANDARD,GARDEN GROVE,IA,PRIMARY,40.82,-93.6,NA-US-IA-GARDEN GROVE,Midwest,,,
50347,UNIQUE,DES MOINES,IA,PRIMARY,41.6,-93.6,NA-US-IA-DES MOINES,Midwest,,,
50397,UNIQUE,DES MOINES,IA,PRIMARY,41.6,-93.6,NA-US-IA-DES MOINES,Midwest,,,
71110,STANDARD,BARKSDALE AFB,LA,PRIMARY,32.51,-93.6,NA-US-LA-BARKSDALE AFB,South,"1,352","2,409","40,153,963.00"
55318,STANDARD,CHASKA,MN,PRIMARY,44.82,-93.6,NA-US-MN-CHASKA,Midwest,"11,892","21,769","704,098,401.00"
64683,STANDARD,TRENTON,MO,PRIMARY,40.08,-93.6,NA-US-MO-TRENTON,Midwest,"3,550","6,297","88,408,402.00"
72840,STANDARD,HARTMAN,AR,PRIMARY,35.43,-93.61,NA-US-AR-HARTMAN,South,735,"1,394","20,187,959.00"
50309,STANDARD,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,"2,474","3,299","92,438,906.00"
50314,STANDARD,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,"4,373","7,376","97,398,727.00"
50321,STANDARD,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,"3,690","6,169","166,032,817.00"
50316,STANDARD,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,"6,503","11,068","174,113,317.00"
50313,STANDARD,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,"7,752","13,013","241,628,917.00"
50311,STANDARD,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,"7,480","11,817","257,634,021.00"
50320,STANDARD,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,"8,522","15,371","327,853,015.00"
50312,STANDARD,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,"8,051","12,788","423,699,647.00"
50317,STANDARD,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,"16,573","28,311","518,817,926.00"
50315,STANDARD,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,"16,440","27,553","522,082,916.00"
50310,STANDARD,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,"15,548","25,439","570,479,110.00"
50301,PO BOX,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50302,PO BOX,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50303,PO BOX,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50304,PO BOX,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50305,PO BOX,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50306,PO BOX,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50318,PO BOX,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50333,PO BOX,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50340,PO BOX,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50368,PO BOX,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50393,PO BOX,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50394,PO BOX,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50007,STANDARD,ALLEMAN,IA,PRIMARY,41.81,-93.61,NA-US-IA-ALLEMAN,Midwest,,,
50307,STANDARD,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50308,STANDARD,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50319,STANDARD,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50395,STANDARD,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50439,STANDARD,GOODELL,IA,PRIMARY,42.92,-93.61,NA-US-IA-GOODELL,Midwest,,,
50473,STANDARD,SCARVILLE,IA,PRIMARY,43.47,-93.61,NA-US-IA-SCARVILLE,Midwest,,,
50328,UNIQUE,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50329,UNIQUE,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50330,UNIQUE,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50331,UNIQUE,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50332,UNIQUE,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50334,UNIQUE,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50335,UNIQUE,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50336,UNIQUE,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50339,UNIQUE,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50359,UNIQUE,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50360,UNIQUE,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50361,UNIQUE,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50362,UNIQUE,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50363,UNIQUE,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50364,UNIQUE,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50367,UNIQUE,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50369,UNIQUE,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50380,UNIQUE,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50381,UNIQUE,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50391,UNIQUE,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50392,UNIQUE,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50396,UNIQUE,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50936,UNIQUE,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50940,UNIQUE,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50947,UNIQUE,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50950,UNIQUE,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50980,UNIQUE,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
50981,UNIQUE,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,Midwest,,,
71486,STANDARD,ZWOLLE,LA,PRIMARY,31.64,-93.61,NA-US-LA-ZWOLLE,South,"1,858","3,460","56,093,808.00"
71460,PO BOX,NEGREET,LA,PRIMARY,31.46,-93.61,NA-US-LA-NEGREET,South,,,
50014,STANDARD,AMES,IA,PRIMARY,42.02,-93.62,NA-US-IA-AMES,Midwest,"9,990","15,742","412,286,576.00"
50010,STANDARD,AMES,IA,PRIMARY,42.02,-93.62,NA-US-IA-AMES,Midwest,"13,502","21,973","519,754,170.00"
50023,STANDARD,ANKENY,IA,PRIMARY,41.71,-93.62,NA-US-IA-ANKENY,Midwest,"12,076","22,710","689,066,606.00"
50011,UNIQUE,AMES,IA,PRIMARY,42.02,-93.62,NA-US-IA-AMES,Midwest,,,
50012,UNIQUE,AMES,IA,PRIMARY,42.02,-93.62,NA-US-IA-AMES,Midwest,,,
50013,UNIQUE,AMES,IA,PRIMARY,42.02,-93.62,NA-US-IA-AMES,Midwest,,,
55721,STANDARD,COHASSET,MN,PRIMARY,47.26,-93.62,NA-US-MN-COHASSET,Midwest,"1,565","2,857","59,722,875.00"
55315,STANDARD,CARVER,MN,PRIMARY,44.76,-93.62,NA-US-MN-CARVER,Midwest,"1,996","3,984","130,045,198.00"
64738,STANDARD,COLLINS,MO,PRIMARY,37.89,-93.62,NA-US-MO-COLLINS,Midwest,472,849,"9,162,149.00"
65323,STANDARD,CALHOUN,MO,PRIMARY,38.46,-93.62,NA-US-MO-CALHOUN,Midwest,394,730,"10,613,902.00"
65664,PO BOX,HALLTOWN,MO,PRIMARY,37.19,-93.62,NA-US-MO-HALLTOWN,Midwest,,,
64686,PO BOX,UTICA,MO,PRIMARY,39.74,-93.62,NA-US-MO-UTICA,Midwest,,,
72865,STANDARD,SUBIACO,AR,PRIMARY,35.29,-93.63,NA-US-AR-SUBIACO,South,497,944,"14,228,116.00"
71957,STANDARD,MOUNT IDA,AR,PRIMARY,34.55,-93.63,NA-US-AR-MOUNT IDA,South,"1,356","2,448","30,465,594.00"
50453,STANDARD,LELAND,IA,PRIMARY,43.33,-93.63,NA-US-IA-LELAND,Midwest,282,515,"7,623,708.00"
50130,STANDARD,JEWELL,IA,PRIMARY,42.31,-93.63,NA-US-IA-JEWELL,Midwest,786,"1,482","29,802,717.00"
50436,STANDARD,FOREST CITY,IA,PRIMARY,43.25,-93.63,NA-US-IA-FOREST CITY,Midwest,"2,723","4,832","86,047,944.00"
50982,UNIQUE,DES MOINES,IA,PRIMARY,41.58,-93.63,NA-US-IA-DES MOINES,Midwest,,,
55384,STANDARD,SPRING PARK,MN,PRIMARY,44.93,-93.63,NA-US-MN-SPRING PARK,Midwest,879,"1,265","35,767,491.00"
55357,STANDARD,LORETTO,MN,PRIMARY,45.05,-93.63,NA-US-MN-LORETTO,Midwest,"1,503","2,847","98,695,640.00"
55352,STANDARD,JORDAN,MN,PRIMARY,44.66,-93.63,NA-US-MN-JORDAN,Midwest,"4,016","7,551","200,592,223.00"
55595,PO BOX,LORETTO,MN,PRIMARY,45.05,-93.63,NA-US-MN-LORETTO,Midwest,,,
55596,PO BOX,LORETTO,MN,PRIMARY,45.05,-93.63,NA-US-MN-LORETTO,Midwest,,,
55597,PO BOX,LORETTO,MN,PRIMARY,45.05,-93.63,NA-US-MN-LORETTO,Midwest,,,
55598,PO BOX,LORETTO,MN,PRIMARY,45.05,-93.63,NA-US-MN-LORETTO,Midwest,,,
55599,PO BOX,LORETTO,MN,PRIMARY,45.05,-93.63,NA-US-MN-LORETTO,Midwest,,,
56639,STANDARD,EFFIE,MN,PRIMARY,47.84,-93.63,NA-US-MN-EFFIE,Midwest,,,
64021,STANDARD,CORDER,MO,PRIMARY,39.09,-93.63,NA-US-MO-CORDER,Midwest,316,567,"8,263,888.00"
65747,STANDARD,SHELL KNOB,MO,PRIMARY,36.63,-93.63,NA-US-MO-SHELL KNOB,Midwest,"1,615","2,843","28,700,667.00"
65705,STANDARD,MARIONVILLE,MO,PRIMARY,37,-93.63,NA-US-MO-MARIONVILLE,Midwest,"1,603","2,945","40,360,758.00"
64638,STANDARD,DAWN,MO,PRIMARY,39.66,-93.63,NA-US-MO-DAWN,Midwest,,,
71935,STANDARD,CADDO GAP,AR,PRIMARY,34.41,-93.64,NA-US-AR-CADDO GAP,South,271,527,"5,072,844.00"
71847,STANDARD,MC CASKILL,AR,PRIMARY,33.91,-93.64,NA-US-AR-MC CASKILL,South,256,485,"6,713,449.00"
50105,STANDARD,GILBERT,IA,PRIMARY,42.1,-93.64,NA-US-IA-GILBERT,Midwest,552,"1,075","26,071,664.00"
50034,STANDARD,BLAIRSBURG,IA,PRIMARY,42.47,-93.64,NA-US-IA-BLAIRSBURG,Midwest,,,
71826,STANDARD,BRADLEY,AR,PRIMARY,33.09,-93.65,NA-US-AR-BRADLEY,South,433,835,"9,550,537.00"
72752,STANDARD,PETTIGREW,AR,PRIMARY,35.82,-93.65,NA-US-AR-PETTIGREW,South,,,
56628,STANDARD,BIGFORK,MN,PRIMARY,47.74,-93.65,NA-US-MN-BIGFORK,Midwest,715,"1,246","16,176,686.00"
55341,STANDARD,HANOVER,MN,PRIMARY,45.15,-93.65,NA-US-MN-HANOVER,Midwest,"1,146","2,350","74,908,176.00"
56353,STANDARD,MILACA,MN,PRIMARY,45.75,-93.65,NA-US-MN-MILACA,Midwest,"3,980","7,245","129,499,222.00"
55386,STANDARD,VICTORIA,MN,PRIMARY,44.86,-93.65,NA-US-MN-VICTORIA,Midwest,"2,578","5,345","250,055,301.00"
56363,PO BOX,PEASE,MN,PRIMARY,45.69,-93.65,NA-US-MN-PEASE,Midwest,,,
65658,STANDARD,GOLDEN,MO,PRIMARY,36.52,-93.65,NA-US-MO-GOLDEN,Midwest,488,871,"9,546,429.00"
72832,STANDARD,COAL HILL,AR,PRIMARY,35.43,-93.66,NA-US-AR-COAL HILL,South,409,759,"9,710,807.00"
71969,STANDARD,SIMS,AR,PRIMARY,34.66,-93.66,NA-US-AR-SIMS,South,,,
50134,STANDARD,KELLEY,IA,PRIMARY,41.95,-93.66,NA-US-IA-KELLEY,Midwest,307,552,"11,696,586.00"
50983,UNIQUE,DES MOINES,IA,PRIMARY,41.57,-93.66,NA-US-IA-DES MOINES,Midwest,,,
71171,PO BOX,BOSSIER CITY,LA,PRIMARY,32.51,-93.66,NA-US-LA-BOSSIER CITY,South,357,584,"10,103,107.00"
70661,STANDARD,STARKS,LA,PRIMARY,30.31,-93.66,NA-US-LA-STARKS,South,777,"1,517","28,637,422.00"
71112,STANDARD,BOSSIER CITY,LA,PRIMARY,32.51,-93.66,NA-US-LA-BOSSIER CITY,South,"13,846","24,568","455,663,860.00"
71111,STANDARD,BOSSIER CITY,LA,PRIMARY,32.51,-93.66,NA-US-LA-BOSSIER CITY,South,"15,934","28,820","640,130,529.00"
71113,PO BOX,BOSSIER CITY,LA,PRIMARY,32.51,-93.66,NA-US-LA-BOSSIER CITY,South,,,
71172,PO BOX,BOSSIER CITY,LA,PRIMARY,32.51,-93.66,NA-US-LA-BOSSIER CITY,South,,,
56359,STANDARD,ONAMIA,MN,PRIMARY,46.06,-93.66,NA-US-MN-ONAMIA,Midwest,"1,600","2,684","37,910,888.00"
55301,STANDARD,ALBERTVILLE,MN,PRIMARY,45.23,-93.66,NA-US-MN-ALBERTVILLE,Midwest,"4,435","8,310","223,927,622.00"
55359,STANDARD,MAPLE PLAIN,MN,PRIMARY,45,-93.66,NA-US-MN-MAPLE PLAIN,Midwest,"3,030","5,484","227,756,160.00"
55376,STANDARD,SAINT MICHAEL,MN,PRIMARY,45.21,-93.66,NA-US-MN-SAINT MICHAEL,Midwest,"6,860","13,761","412,682,713.00"
55364,STANDARD,MOUND,MN,PRIMARY,44.93,-93.66,NA-US-MN-MOUND,Midwest,"7,205","12,656","520,116,503.00"
55348,PO BOX,MAPLE PLAIN,MN,PRIMARY,45,-93.66,NA-US-MN-MAPLE PLAIN,Midwest,,,
55393,PO BOX,MAPLE PLAIN,MN,PRIMARY,45,-93.66,NA-US-MN-MAPLE PLAIN,Midwest,,,
55570,PO BOX,MAPLE PLAIN,MN,PRIMARY,45,-93.66,NA-US-MN-MAPLE PLAIN,Midwest,,,
55571,PO BOX,MAPLE PLAIN,MN,PRIMARY,45,-93.66,NA-US-MN-MAPLE PLAIN,Midwest,,,
55574,PO BOX,MAPLE PLAIN,MN,PRIMARY,45,-93.66,NA-US-MN-MAPLE PLAIN,Midwest,,,
55576,PO BOX,MAPLE PLAIN,MN,PRIMARY,45,-93.66,NA-US-MN-MAPLE PLAIN,Midwest,,,
55578,PO BOX,MAPLE PLAIN,MN,PRIMARY,45,-93.66,NA-US-MN-MAPLE PLAIN,Midwest,,,
55579,PO BOX,MAPLE PLAIN,MN,PRIMARY,45,-93.66,NA-US-MN-MAPLE PLAIN,Midwest,,,
55592,PO BOX,MAPLE PLAIN,MN,PRIMARY,45,-93.66,NA-US-MN-MAPLE PLAIN,Midwest,,,
55593,PO BOX,MAPLE PLAIN,MN,PRIMARY,45,-93.66,NA-US-MN-MAPLE PLAIN,Midwest,,,
55572,PO BOX,ROCKFORD,MN,PRIMARY,45,-93.66,NA-US-MN-ROCKFORD,Midwest,,,
55577,PO BOX,ROCKFORD,MN,PRIMARY,45,-93.66,NA-US-MN-ROCKFORD,Midwest,,,
64789,STANDARD,OSCEOLA,MO,PRIMARY,37.98,-93.66,NA-US-MO-OSCEOLA,Midwest,,,
75932,STANDARD,BURKEVILLE,TX,PRIMARY,30.99,-93.66,NA-US-TX-BURKEVILLE,South,616,"1,156","19,329,147.00"
71960,STANDARD,NORMAN,AR,PRIMARY,34.45,-93.67,NA-US-AR-NORMAN,South,495,934,"10,715,241.00"
72838,STANDARD,GRAVELLY,AR,PRIMARY,34.89,-93.67,NA-US-AR-GRAVELLY,South,,,
71027,STANDARD,FRIERSON,LA,PRIMARY,32.23,-93.67,NA-US-LA-FRIERSON,South,806,"1,466","23,739,277.00"
56028,STANDARD,ELYSIAN,MN,PRIMARY,44.2,-93.67,NA-US-MN-ELYSIAN,Midwest,653,"1,164","23,594,757.00"
55785,STANDARD,SWATARA,MN,PRIMARY,46.89,-93.67,NA-US-MN-SWATARA,Midwest,,,
64668,STANDARD,NORBORNE,MO,PRIMARY,39.3,-93.67,NA-US-MO-NORBORNE,Midwest,709,"1,237","19,919,847.00"
65635,STANDARD,DADEVILLE,MO,PRIMARY,37.47,-93.67,NA-US-MO-DADEVILLE,Midwest,,,
71862,STANDARD,WASHINGTON,AR,PRIMARY,33.77,-93.68,NA-US-AR-WASHINGTON,South,328,582,"8,027,952.00"
72776,STANDARD,WITTER,AR,PRIMARY,35.93,-93.68,NA-US-AR-WITTER,South,,,
50244,STANDARD,SLATER,IA,PRIMARY,41.88,-93.68,NA-US-IA-SLATER,Midwest,853,"1,579","35,614,067.00"
50211,STANDARD,NORWALK,IA,PRIMARY,41.49,-93.68,NA-US-IA-NORWALK,Midwest,"5,048","9,475","257,987,151.00"
71462,STANDARD,NOBLE,LA,PRIMARY,31.69,-93.68,NA-US-LA-NOBLE,South,541,"1,049","17,675,682.00"
64022,STANDARD,DOVER,MO,PRIMARY,39.19,-93.68,NA-US-MO-DOVER,Midwest,,,
71958,STANDARD,MURFREESBORO,AR,PRIMARY,34.06,-93.69,NA-US-AR-MURFREESBORO,South,"1,036","1,922","27,237,329.00"
50243,PO BOX,SHELDAHL,IA,PRIMARY,41.86,-93.69,NA-US-IA-SHELDAHL,Midwest,,,
71419,STANDARD,CONVERSE,LA,PRIMARY,31.78,-93.69,NA-US-LA-CONVERSE,South,858,"1,658","32,861,737.00"
71064,STANDARD,PLAIN DEALING,LA,PRIMARY,32.9,-93.69,NA-US-LA-PLAIN DEALING,South,"1,557","2,783","41,316,889.00"
56657,STANDARD,MARCELL,MN,PRIMARY,47.59,-93.69,NA-US-MN-MARCELL,Midwest,,,
56091,STANDARD,WALDORF,MN,PRIMARY,43.93,-93.69,NA-US-MN-WALDORF,Midwest,,,
64761,STANDARD,LEETON,MO,PRIMARY,38.58,-93.69,NA-US-MO-LEETON,Midwest,600,"1,136","17,388,846.00"
64776,STANDARD,OSCEOLA,MO,PRIMARY,38.04,-93.69,NA-US-MO-OSCEOLA,Midwest,"1,501","2,724","31,888,297.00"
50131,STANDARD,JOHNSTON,IA,PRIMARY,41.68,-93.7,NA-US-IA-JOHNSTON,Midwest,"7,697","14,786","537,163,721.00"
71052,STANDARD,MANSFIELD,LA,PRIMARY,32.03,-93.7,NA-US-LA-MANSFIELD,South,"4,544","8,132","120,898,221.00"
56330,STANDARD,FORESTON,MN,PRIMARY,45.73,-93.7,NA-US-MN-FORESTON,Midwest,748,"1,389","26,020,818.00"
56048,STANDARD,JANESVILLE,MN,PRIMARY,44.11,-93.7,NA-US-MN-JANESVILLE,Midwest,"1,825","3,340","63,049,813.00"
65646,STANDARD,EVERTON,MO,PRIMARY,37.34,-93.7,NA-US-MO-EVERTON,Midwest,813,"1,513","21,136,984.00"
64656,STANDARD,LUDLOW,MO,PRIMARY,39.65,-93.7,NA-US-MO-LUDLOW,Midwest,,,
75977,STANDARD,WIERGATE,TX,PRIMARY,30.99,-93.7,NA-US-TX-WIERGATE,South,256,473,"5,541,004.00"
71855,STANDARD,OZAN,AR,PRIMARY,33.84,-93.71,NA-US-AR-OZAN,South,291,541,"6,645,577.00"
72826,PO BOX,BLUE MOUNTAIN,AR,PRIMARY,35.13,-93.71,NA-US-AR-BLUE MOUNTAIN,South,,,
50226,STANDARD,POLK CITY,IA,PRIMARY,41.77,-93.71,NA-US-IA-POLK CITY,Midwest,"2,002","3,947","122,315,878.00"
50324,STANDARD,WINDSOR HEIGHTS,IA,PRIMARY,41.6,-93.71,NA-US-IA-WINDSOR HEIGHTS,Midwest,,,
56051,STANDARD,KIESTER,MN,PRIMARY,43.53,-93.71,NA-US-MN-KIESTER,Midwest,373,647,"9,242,400.00"
56431,STANDARD,AITKIN,MN,PRIMARY,46.53,-93.71,NA-US-MN-AITKIN,Midwest,"4,014","7,072","103,628,432.00"
72855,STANDARD,PARIS,AR,PRIMARY,35.28,-93.72,NA-US-AR-PARIS,South,"2,591","4,722","71,559,233.00"
72820,PO BOX,ALIX,AR,PRIMARY,35.42,-93.72,NA-US-AR-ALIX,South,,,
50132,STANDARD,KAMRAR,IA,PRIMARY,42.39,-93.72,NA-US-IA-KAMRAR,Midwest,,,
56097,STANDARD,WELLS,MN,PRIMARY,43.74,-93.72,NA-US-MN-WELLS,Midwest,"1,840","3,220","46,572,082.00"
64763,STANDARD,LOWRY CITY,MO,PRIMARY,38.14,-93.72,NA-US-MO-LOWRY CITY,Midwest,599,"1,093","11,807,570.00"
64037,STANDARD,HIGGINSVILLE,MO,PRIMARY,39.06,-93.72,NA-US-MO-HIGGINSVILLE,Midwest,"2,859","4,973","79,478,507.00"
65605,STANDARD,AURORA,MO,PRIMARY,36.96,-93.72,NA-US-MO-AURORA,Midwest,"4,922","9,165","131,649,965.00"
64093,STANDARD,WARRENSBURG,MO,PRIMARY,38.75,-93.72,NA-US-MO-WARRENSBURG,Midwest,"10,241","17,943","327,560,324.00"
64664,STANDARD,MOORESVILLE,MO,PRIMARY,39.74,-93.72,NA-US-MO-MOORESVILLE,Midwest,,,
72631,STANDARD,EUREKA SPRINGS,AR,PRIMARY,36.39,-93.73,NA-US-AR-EUREKA SPRINGS,South,"1,857","3,172","30,770,943.00"
72632,STANDARD,EUREKA SPRINGS,AR,PRIMARY,36.39,-93.73,NA-US-AR-EUREKA SPRINGS,South,"2,149","3,420","40,152,099.00"
72740,STANDARD,HUNTSVILLE,AR,PRIMARY,36.08,-93.73,NA-US-AR-HUNTSVILLE,South,"3,752","7,130","101,261,003.00"
50229,STANDARD,PROLE,IA,PRIMARY,41.38,-93.73,NA-US-IA-PROLE,Midwest,495,936,"25,583,205.00"
50210,STANDARD,NEW VIRGINIA,IA,PRIMARY,41.18,-93.73,NA-US-IA-NEW VIRGINIA,Midwest,772,"1,447","30,664,613.00"
50525,STANDARD,CLARION,IA,PRIMARY,42.73,-93.73,NA-US-IA-CLARION,Midwest,"1,640","2,918","48,566,212.00"
50160,PO BOX,MARTENSDALE,IA,PRIMARY,41.37,-93.73,NA-US-IA-MARTENSDALE,Midwest,,,
50241,PO BOX,SAINT MARYS,IA,PRIMARY,41.3,-93.73,NA-US-IA-SAINT MARYS,Midwest,,,
